prefecture_id,prefectureJP,prefecture_EN,week_ending_date,Observed_weighted,Observed
1,"北海道","Hokkaido",31jul2016,62,62
1,"北海道","Hokkaido",07aug2016,74,74
1,"北海道","Hokkaido",14aug2016,59,59
1,"北海道","Hokkaido",21aug2016,58,58
1,"北海道","Hokkaido",28aug2016,59,59
1,"北海道","Hokkaido",04sep2016,65,65
1,"北海道","Hokkaido",11sep2016,67,67
1,"北海道","Hokkaido",18sep2016,55,55
1,"北海道","Hokkaido",25sep2016,59,59
1,"北海道","Hokkaido",02oct2016,65,65
1,"北海道","Hokkaido",09oct2016,45,45
1,"北海道","Hokkaido",16oct2016,75,75
1,"北海道","Hokkaido",23oct2016,81,81
1,"北海道","Hokkaido",30oct2016,75,75
1,"北海道","Hokkaido",06nov2016,81,81
1,"北海道","Hokkaido",13nov2016,66,66
1,"北海道","Hokkaido",20nov2016,64,64
1,"北海道","Hokkaido",27nov2016,91,91
1,"北海道","Hokkaido",04dec2016,82,82
1,"北海道","Hokkaido",11dec2016,61,61
1,"北海道","Hokkaido",18dec2016,63,63
1,"北海道","Hokkaido",25dec2016,73,73
1,"北海道","Hokkaido",01jan2017,71,71
1,"北海道","Hokkaido",08jan2017,69,69
1,"北海道","Hokkaido",15jan2017,94,94
1,"北海道","Hokkaido",22jan2017,89,89
1,"北海道","Hokkaido",29jan2017,64,64
1,"北海道","Hokkaido",05feb2017,59,59
1,"北海道","Hokkaido",12feb2017,68,68
1,"北海道","Hokkaido",19feb2017,66,66
1,"北海道","Hokkaido",26feb2017,72,72
1,"北海道","Hokkaido",05mar2017,66,66
1,"北海道","Hokkaido",12mar2017,75,75
1,"北海道","Hokkaido",19mar2017,64,64
1,"北海道","Hokkaido",26mar2017,63,63
1,"北海道","Hokkaido",02apr2017,79,79
1,"北海道","Hokkaido",09apr2017,62,62
1,"北海道","Hokkaido",16apr2017,47,47
1,"北海道","Hokkaido",23apr2017,60,60
1,"北海道","Hokkaido",30apr2017,69,69
1,"北海道","Hokkaido",07may2017,71,71
1,"北海道","Hokkaido",14may2017,60,60
1,"北海道","Hokkaido",21may2017,77,77
1,"北海道","Hokkaido",28may2017,47,47
1,"北海道","Hokkaido",04jun2017,65,65
1,"北海道","Hokkaido",11jun2017,60,60
1,"北海道","Hokkaido",18jun2017,71,71
1,"北海道","Hokkaido",25jun2017,64,64
1,"北海道","Hokkaido",02jul2017,78,78
1,"北海道","Hokkaido",09jul2017,75,75
1,"北海道","Hokkaido",16jul2017,58,58
1,"北海道","Hokkaido",23jul2017,58,58
1,"北海道","Hokkaido",30jul2017,60,60
1,"北海道","Hokkaido",06aug2017,62,62
1,"北海道","Hokkaido",13aug2017,54,54
1,"北海道","Hokkaido",20aug2017,75,75
1,"北海道","Hokkaido",27aug2017,84,84
1,"北海道","Hokkaido",03sep2017,61,61
1,"北海道","Hokkaido",10sep2017,68,68
1,"北海道","Hokkaido",17sep2017,81,81
1,"北海道","Hokkaido",24sep2017,68,68
1,"北海道","Hokkaido",01oct2017,75,75
1,"北海道","Hokkaido",08oct2017,70,70
1,"北海道","Hokkaido",15oct2017,63,63
1,"北海道","Hokkaido",22oct2017,72,72
1,"北海道","Hokkaido",29oct2017,87,87
1,"北海道","Hokkaido",05nov2017,76,76
1,"北海道","Hokkaido",12nov2017,66,66
1,"北海道","Hokkaido",19nov2017,70,70
1,"北海道","Hokkaido",26nov2017,84,84
1,"北海道","Hokkaido",03dec2017,92,92
1,"北海道","Hokkaido",10dec2017,78,78
1,"北海道","Hokkaido",17dec2017,85,85
1,"北海道","Hokkaido",24dec2017,71,71
1,"北海道","Hokkaido",31dec2017,68,68
1,"北海道","Hokkaido",07jan2018,64,64
1,"北海道","Hokkaido",14jan2018,67,67
1,"北海道","Hokkaido",21jan2018,91,91
1,"北海道","Hokkaido",28jan2018,72,72
1,"北海道","Hokkaido",04feb2018,83,83
1,"北海道","Hokkaido",11feb2018,69,69
1,"北海道","Hokkaido",18feb2018,93,93
1,"北海道","Hokkaido",25feb2018,67,67
1,"北海道","Hokkaido",04mar2018,65,65
1,"北海道","Hokkaido",11mar2018,73,73
1,"北海道","Hokkaido",18mar2018,69,69
1,"北海道","Hokkaido",25mar2018,83,83
1,"北海道","Hokkaido",01apr2018,76,76
1,"北海道","Hokkaido",08apr2018,77,77
1,"北海道","Hokkaido",15apr2018,84,84
1,"北海道","Hokkaido",22apr2018,68,68
1,"北海道","Hokkaido",29apr2018,70,70
1,"北海道","Hokkaido",06may2018,82,82
1,"北海道","Hokkaido",13may2018,74,74
1,"北海道","Hokkaido",20may2018,90,90
1,"北海道","Hokkaido",27may2018,64,64
1,"北海道","Hokkaido",03jun2018,91,91
1,"北海道","Hokkaido",10jun2018,67,67
1,"北海道","Hokkaido",17jun2018,57,57
1,"北海道","Hokkaido",24jun2018,88,88
1,"北海道","Hokkaido",01jul2018,60,60
1,"北海道","Hokkaido",08jul2018,57,57
1,"北海道","Hokkaido",15jul2018,62,62
1,"北海道","Hokkaido",22jul2018,73,73
1,"北海道","Hokkaido",29jul2018,72,72
1,"北海道","Hokkaido",05aug2018,62,62
1,"北海道","Hokkaido",12aug2018,58,58
1,"北海道","Hokkaido",19aug2018,65,65
1,"北海道","Hokkaido",26aug2018,70,70
1,"北海道","Hokkaido",02sep2018,79,79
1,"北海道","Hokkaido",09sep2018,73,73
1,"北海道","Hokkaido",16sep2018,56,56
1,"北海道","Hokkaido",23sep2018,98,98
1,"北海道","Hokkaido",30sep2018,73,73
1,"北海道","Hokkaido",07oct2018,78,78
1,"北海道","Hokkaido",14oct2018,71,71
1,"北海道","Hokkaido",21oct2018,90,90
1,"北海道","Hokkaido",28oct2018,88,88
1,"北海道","Hokkaido",04nov2018,73,73
1,"北海道","Hokkaido",11nov2018,70,70
1,"北海道","Hokkaido",18nov2018,70,70
1,"北海道","Hokkaido",25nov2018,92,92
1,"北海道","Hokkaido",02dec2018,85,85
1,"北海道","Hokkaido",09dec2018,92,92
1,"北海道","Hokkaido",16dec2018,88,88
1,"北海道","Hokkaido",23dec2018,85,85
1,"北海道","Hokkaido",30dec2018,75,75
1,"北海道","Hokkaido",06jan2019,93,93
1,"北海道","Hokkaido",13jan2019,101,101
1,"北海道","Hokkaido",20jan2019,113,113
1,"北海道","Hokkaido",27jan2019,78,78
1,"北海道","Hokkaido",03feb2019,80,80
1,"北海道","Hokkaido",10feb2019,89,89
1,"北海道","Hokkaido",17feb2019,81,81
1,"北海道","Hokkaido",24feb2019,83,83
1,"北海道","Hokkaido",03mar2019,88,88
1,"北海道","Hokkaido",10mar2019,70,70
1,"北海道","Hokkaido",17mar2019,88,88
1,"北海道","Hokkaido",24mar2019,79,79
1,"北海道","Hokkaido",31mar2019,91,91
1,"北海道","Hokkaido",07apr2019,89,89
1,"北海道","Hokkaido",14apr2019,83,83
1,"北海道","Hokkaido",21apr2019,83,83
1,"北海道","Hokkaido",28apr2019,83,83
1,"北海道","Hokkaido",05may2019,97,97
1,"北海道","Hokkaido",12may2019,49,49
1,"北海道","Hokkaido",19may2019,66,66
1,"北海道","Hokkaido",26may2019,55,55
1,"北海道","Hokkaido",02jun2019,66,66
1,"北海道","Hokkaido",09jun2019,75,75
1,"北海道","Hokkaido",16jun2019,74,74
1,"北海道","Hokkaido",23jun2019,74,74
1,"北海道","Hokkaido",30jun2019,69,69
1,"北海道","Hokkaido",07jul2019,67,67
1,"北海道","Hokkaido",14jul2019,88,88
1,"北海道","Hokkaido",21jul2019,84,84
1,"北海道","Hokkaido",28jul2019,75,75
1,"北海道","Hokkaido",04aug2019,72,72
1,"北海道","Hokkaido",11aug2019,63,63
1,"北海道","Hokkaido",18aug2019,59,59
1,"北海道","Hokkaido",25aug2019,82,82
1,"北海道","Hokkaido",01sep2019,88,88
1,"北海道","Hokkaido",08sep2019,86,86
1,"北海道","Hokkaido",15sep2019,82,82
1,"北海道","Hokkaido",22sep2019,90,90
1,"北海道","Hokkaido",29sep2019,95,95
1,"北海道","Hokkaido",06oct2019,96,96
1,"北海道","Hokkaido",13oct2019,93,93
1,"北海道","Hokkaido",20oct2019,97,97
1,"北海道","Hokkaido",27oct2019,92,92
1,"北海道","Hokkaido",03nov2019,98,98
1,"北海道","Hokkaido",10nov2019,116,116
1,"北海道","Hokkaido",17nov2019,94,94
1,"北海道","Hokkaido",24nov2019,96,96
1,"北海道","Hokkaido",01dec2019,83,83
1,"北海道","Hokkaido",08dec2019,90,90
1,"北海道","Hokkaido",15dec2019,95,95
1,"北海道","Hokkaido",22dec2019,109,109
1,"北海道","Hokkaido",29dec2019,96,96
1,"北海道","Hokkaido",05jan2020,96,96
1,"北海道","Hokkaido",12jan2020,86,86
1,"北海道","Hokkaido",19jan2020,100,100
1,"北海道","Hokkaido",26jan2020,82,82
1,"北海道","Hokkaido",02feb2020,98,98
1,"北海道","Hokkaido",09feb2020,88,88
1,"北海道","Hokkaido",16feb2020,103,103
1,"北海道","Hokkaido",23feb2020,96,96
1,"北海道","Hokkaido",01mar2020,78,78
1,"北海道","Hokkaido",08mar2020,107,107
1,"北海道","Hokkaido",15mar2020,88,88
1,"北海道","Hokkaido",22mar2020,93,93
1,"北海道","Hokkaido",29mar2020,75,75
1,"北海道","Hokkaido",05apr2020,77,77
1,"北海道","Hokkaido",12apr2020,89,89
1,"北海道","Hokkaido",19apr2020,85,85
1,"北海道","Hokkaido",26apr2020,98,98
1,"北海道","Hokkaido",03may2020,84,84
1,"北海道","Hokkaido",10may2020,99,99
1,"北海道","Hokkaido",17may2020,91,91
1,"北海道","Hokkaido",24may2020,74,74
1,"北海道","Hokkaido",31may2020,85,85
1,"北海道","Hokkaido",07jun2020,83,83
1,"北海道","Hokkaido",14jun2020,87,87
1,"北海道","Hokkaido",21jun2020,67,67
1,"北海道","Hokkaido",28jun2020,86,86
1,"北海道","Hokkaido",05jul2020,86,86
1,"北海道","Hokkaido",12jul2020,84,84
1,"北海道","Hokkaido",19jul2020,60,60
1,"北海道","Hokkaido",26jul2020,79,79
1,"北海道","Hokkaido",02aug2020,73,73
1,"北海道","Hokkaido",09aug2020,93,93
1,"北海道","Hokkaido",16aug2020,87,87
1,"北海道","Hokkaido",23aug2020,71,71
1,"北海道","Hokkaido",30aug2020,103,103
1,"北海道","Hokkaido",06sep2020,89,89
1,"北海道","Hokkaido",13sep2020,90,90
1,"北海道","Hokkaido",20sep2020,84,84
1,"北海道","Hokkaido",27sep2020,104,104
1,"北海道","Hokkaido",04oct2020,104,104
1,"北海道","Hokkaido",11oct2020,93,93
1,"北海道","Hokkaido",18oct2020,94,94
1,"北海道","Hokkaido",25oct2020,105,105
1,"北海道","Hokkaido",01nov2020,112,112
1,"北海道","Hokkaido",08nov2020,96,96
1,"北海道","Hokkaido",15nov2020,111,111
1,"北海道","Hokkaido",22nov2020,106,106
1,"北海道","Hokkaido",29nov2020,125,125
1,"北海道","Hokkaido",06dec2020,109,109
1,"北海道","Hokkaido",13dec2020,109,109
1,"北海道","Hokkaido",20dec2020,130,130
1,"北海道","Hokkaido",27dec2020,125,125
1,"北海道","Hokkaido",03jan2021,105,105
1,"北海道","Hokkaido",10jan2021,103,103
1,"北海道","Hokkaido",17jan2021,113,113
1,"北海道","Hokkaido",24jan2021,115,115
1,"北海道","Hokkaido",31jan2021,104,104
